Date,Level
08-03-99,-212.12
09-03-99,-212.12
10-03-99,-212.12
11-03-99,-212.12
12-03-99,-212.12
14-03-99,-212.11
15-03-99,-212.11
16-03-99,-212.11
17-03-99,-212.11
18-03-99,-212.11
19-03-99,-212.11
21-03-99,-212.1
22-03-99,-212.1
23-03-99,-212.08
24-03-99,-212.07
25-03-99,-212.07
26-03-99,-212.03
28-03-99,-212.03
01-04-99,-212.02
02-04-99,-212.01
03-04-99,-211.97
04-04-99,-211.96
05-04-99,-211.96
06-04-99,-211.96
08-04-99,-211.93
09-04-99,-211.92
11-04-99,-211.92
12-04-99,-211.91
13-04-99,-211.9
14-04-99,-211.9
15-04-99,-211.9
16-04-99,-211.89
18-04-99,-211.89
19-04-99,-211.88
20-04-99,-211.88
22-04-99,-211.87
23-04-99,-211.87
24-04-99,-211.87
25-04-99,-211.87
28-04-99,-211.87
29-04-99,-211.87
30-04-99,-211.87
02-05-99,-211.87
03-05-99,-211.87
04-05-99,-211.87
07-05-99,-211.88
08-05-99,-211.88
09-05-99,-211.89
10-05-99,-211.9
11-05-99,-211.9
12-05-99,-211.91
13-05-99,-211.91
14-05-99,-211.92
16-05-99,-211.92
17-05-99,-211.92
18-05-99,-211.92
19-05-99,-211.92
20-05-99,-211.92
23-05-99,-211.93
24-05-99,-211.93
25-05-99,-211.94
26-05-99,-211.95
27-05-99,-211.96
30-05-99,-211.99
31-05-99,-212
01-06-99,-212
02-06-99,-212
03-06-99,-212.01
04-06-99,-212.01
05-06-99,-212.02
06-06-99,-212.04
07-06-99,-212.04
08-06-99,-212.05
09-06-99,-212.05
10-06-99,-212.06
11-06-99,-212.06
12-06-99,-212.07
13-06-99,-212.08
14-06-99,-212.08
15-06-99,-212.09
16-06-99,-212.09
17-06-99,-212.1
18-06-99,-212.1
19-06-99,-212.11
20-06-99,-212.12
21-06-99,-212.12
22-06-99,-212.13
23-06-99,-212.13
24-06-99,-212.14
26-06-99,-212.18
27-06-99,-212.19
28-06-99,-212.19
29-06-99,-212.19
30-06-99,-212.2
01-07-99,-212.21
02-07-99,-212.21
04-07-99,-212.23
05-07-99,-212.24
06-07-99,-212.24
07-07-99,-212.25
08-07-99,-212.25
09-07-99,-212.26
11-07-99,-212.28
12-07-99,-212.29
13-07-99,-212.29
14-07-99,-212.3
15-07-99,-212.3
18-07-99,-212.34
19-07-99,-212.35
20-07-99,-212.36
21-07-99,-212.37
22-07-99,-212.38
25-07-99,-212.41
26-07-99,-212.42
27-07-99,-212.43
28-07-99,-212.44
29-07-99,-212.45
30-07-99,-212.46
31-07-99,-212.46
01-08-99,-212.47
02-08-99,-212.48
03-08-99,-212.49
04-08-99,-212.5
05-08-99,-212.51
08-08-99,-212.53
09-08-99,-212.53
10-08-99,-212.54
11-08-99,-212.54
12-08-99,-212.55
13-08-99,-212.56
14-08-99,-212.57
15-08-99,-212.58
16-08-99,-212.59
17-08-99,-212.59
18-08-99,-212.6
19-08-99,-212.6
20-08-99,-212.61
22-08-99,-212.62
24-08-99,-212.65
25-08-99,-212.66
26-08-99,-212.67
29-08-99,-212.71
30-08-99,-212.72
31-08-99,-212.73
01-09-99,-212.74
02-09-99,-212.74
03-09-99,-212.75
04-09-99,-212.76
05-09-99,-212.77
06-09-99,-212.78
07-09-99,-212.79
08-09-99,-212.81
09-09-99,-212.82
12-09-99,-212.84
13-09-99,-212.85
14-09-99,-212.86
15-09-99,-212.87
16-09-99,-212.87
17-09-99,-212.88
18-09-99,-212.89
19-09-99,-212.9
20-09-99,-212.9
21-09-99,-212.9
22-09-99,-212.9
23-09-99,-212.91
24-09-99,-212.91
25-09-99,-212.92
26-09-99,-212.93
27-09-99,-212.93
28-09-99,-212.95
29-09-99,-212.95
30-09-99,-212.95
01-10-99,-212.95
02-10-99,-212.96
03-10-99,-212.97
04-10-99,-212.97
05-10-99,-212.98
06-10-99,-212.98
07-10-99,-212.99
08-10-99,-213
10-10-99,-213.01
11-10-99,-213.01
12-10-99,-213.01
13-10-99,-213.01
14-10-99,-213.02
15-10-99,-213.03
17-10-99,-213.05
18-10-99,-213.06
19-10-99,-213.06
20-10-99,-213.06
21-10-99,-213.07
22-10-99,-213.07
23-10-99,-213.07
24-10-99,-213.08
25-10-99,-213.08
26-10-99,-213.08
27-10-99,-213.08
28-10-99,-213.09
29-10-99,-213.09
31-10-99,-213.1
01-11-99,-213.1
02-11-99,-213.11
03-11-99,-213.11
04-11-99,-213.12
07-11-99,-213.13
08-11-99,-213.14
09-11-99,-213.15
10-11-99,-213.15
11-11-99,-213.15
12-11-99,-213.15
13-11-99,-213.16
14-11-99,-213.17
15-11-99,-213.17
16-11-99,-213.17
17-11-99,-213.18
19-11-99,-213.19
20-11-99,-213.19
21-11-99,-213.2
22-11-99,-213.2
23-11-99,-213.2
24-11-99,-213.21
25-11-99,-213.21
28-11-99,-213.21
29-11-99,-213.21
30-11-99,-213.22
01-12-99,-213.22
02-12-99,-213.22
03-12-99,-213.22
05-12-99,-213.23
06-12-99,-213.23
07-12-99,-213.24
08-12-99,-213.25
09-12-99,-213.25
12-12-99,-213.26
13-12-99,-213.28
14-12-99,-213.27
15-12-99,-213.22
16-12-99,-213.22
17-12-99,-213.22
19-12-99,-213.23
20-12-99,-213.24
21-12-99,-213.24
22-12-99,-213.24
23-12-99,-213.24
26-12-99,-213.23
27-12-99,-213.23
28-12-99,-213.23
29-12-99,-213.23
30-12-99,-213.23
31-12-99,-213.23
02-01-00,-213.23
03-01-00,-213.23
04-01-00,-213.22
05-01-00,-213.19
06-01-00,-213.04
09-01-00,-213.01
10-01-00,-213
11-01-00,-212.99
12-01-00,-212.99
13-01-00,-212.99
16-01-00,-212.99
17-01-00,-212.99
18-01-00,-212.99
19-01-00,-212.98
20-01-00,-212.96
23-01-00,-212.82
24-01-00,-212.79
25-01-00,-212.78
26-01-00,-212.76
27-01-00,-212.72
28-01-00,-212.62
30-01-00,-212.57
31-01-00,-212.56
01-02-00,-212.55
02-02-00,-212.54
03-02-00,-212.53
06-02-00,-212.5
07-02-00,-212.49
08-02-00,-212.48
09-02-00,-212.48
10-02-00,-212.47
13-02-00,-212.44
14-02-00,-212.38
15-02-00,-212.37
16-02-00,-212.35
17-02-00,-212.3
20-02-00,-212.24
21-02-00,-212.23
22-02-00,-212.22
23-02-00,-212.2
24-02-00,-212.19
27-02-00,-212.18
28-02-00,-212.17
29-02-00,-212.16
01-03-00,-212.15
02-03-00,-212.14
05-03-00,-212.12
06-03-00,-212.1
07-03-00,-212.09
08-03-00,-212.08
09-03-00,-212.08
12-03-00,-212.07
13-03-00,-212.06
14-03-00,-212.05
15-03-00,-212.04
16-03-00,-212.04
19-03-00,-212.03
21-03-00,-212.02
23-03-00,-211.98
26-03-00,-211.97
27-03-00,-211.96
28-03-00,-211.95
29-03-00,-211.94
30-03-00,-211.94
31-03-00,-211.94
01-04-00,-211.94
02-04-00,-211.94
03-04-00,-211.94
04-04-00,-211.94
05-04-00,-211.93
06-04-00,-211.93
07-04-00,-211.93
08-04-00,-211.93
09-04-00,-211.93
10-04-00,-211.94
11-04-00,-211.94
12-04-00,-211.94
13-04-00,-211.94
14-04-00,-211.94
15-04-00,-211.94
16-04-00,-211.94
17-04-00,-211.94
18-04-00,-211.94
19-04-00,-211.94
20-04-00,-211.94
21-04-00,-211.94
22-04-00,-211.94
23-04-00,-211.94
24-04-00,-211.94
25-04-00,-211.94
26-04-00,-211.94
27-04-00,-211.92
28-04-00,-211.92
29-04-00,-211.92
30-04-00,-211.92
01-05-00,-211.92
02-05-00,-211.92
03-05-00,-211.92
04-05-00,-211.92
07-05-00,-211.95
08-05-00,-211.96
09-05-00,-211.97
11-05-00,-211.98
14-05-00,-212.01
15-05-00,-212.01
16-05-00,-212.02
17-05-00,-212.03
18-05-00,-212.04
19-05-00,-212.05
21-05-00,-212.07
22-05-00,-212.08
23-05-00,-212.08
24-05-00,-212.09
25-05-00,-212.1
26-05-00,-212.11
28-05-00,-212.14
29-05-00,-212.14
30-05-00,-212.15
31-05-00,-212.16
01-06-00,-212.17
04-06-00,-212.21
05-06-00,-212.22
06-06-00,-212.23
07-06-00,-212.24
11-06-00,-212.3
12-06-00,-212.31
13-06-00,-212.32
14-06-00,-212.33
18-06-00,-212.37
19-06-00,-212.38
20-06-00,-212.39
21-06-00,-212.41
22-06-00,-212.42
25-06-00,-212.47
27-06-00,-212.5
28-06-00,-212.51
29-06-00,-212.52
30-06-00,-212.52
01-07-00,-212.53
02-07-00,-212.55
03-07-00,-212.56
04-07-00,-212.58
05-07-00,-212.59
06-07-00,-212.6
07-07-00,-212.61
08-07-00,-212.62
09-07-00,-212.63
10-07-00,-212.65
11-07-00,-212.65
12-07-00,-212.67
13-07-00,-212.68
14-07-00,-212.71
15-07-00,-212.72
16-07-00,-212.73
17-07-00,-212.74
18-07-00,-212.75
19-07-00,-212.76
20-07-00,-212.78
21-07-00,-212.8
22-07-00,-212.82
23-07-00,-212.83
24-07-00,-212.84
25-07-00,-212.85
26-07-00,-212.86
27-07-00,-212.87
30-07-00,-212.9
31-07-00,-212.92
01-08-00,-212.93
02-08-00,-212.94
03-08-00,-212.95
04-08-00,-212.96
05-08-00,-212.97
06-08-00,-213
07-08-00,-213.02
08-08-00,-213.03
09-08-00,-213.04
10-08-00,-213.06
11-08-00,-213.07
12-08-00,-213.09
13-08-00,-213.11
14-08-00,-213.12
15-08-00,-213.14
16-08-00,-213.15
17-08-00,-213.15
20-08-00,-213.18
21-08-00,-213.19
22-08-00,-213.21
23-08-00,-213.22
24-08-00,-213.23
25-08-00,-213.24
26-08-00,-213.26
27-08-00,-213.27
28-08-00,-213.28
29-08-00,-213.29
30-08-00,-213.3
31-08-00,-213.31
01-09-00,-213.33
02-09-00,-213.34
03-09-00,-213.35
04-09-00,-213.37
05-09-00,-213.38
06-09-00,-213.39
07-09-00,-213.4
10-09-00,-213.43
11-09-00,-213.44
12-09-00,-213.45
13-09-00,-213.45
14-09-00,-213.45
17-09-00,-213.48
18-09-00,-213.49
19-09-00,-213.49
20-09-00,-213.5
21-09-00,-213.51
24-09-00,-213.53
28-09-00,-213.56
02-10-00,-213.59
03-10-00,-213.6
04-10-00,-213.61
05-10-00,-213.62
10-10-00,-213.65
11-10-00,-213.66
12-10-00,-213.67
16-10-00,-213.71
22-10-00,-213.73
23-10-00,-213.73
24-10-00,-213.73
25-10-00,-213.74
26-10-00,-213.73
29-10-00,-213.71
30-10-00,-213.71
31-10-00,-213.71
01-11-00,-213.71
02-11-00,-213.71
05-11-00,-213.72
06-11-00,-213.73
07-11-00,-213.73
08-11-00,-213.73
12-11-00,-213.74
13-11-00,-213.74
14-11-00,-213.74
15-11-00,-213.74
16-11-00,-213.74
19-11-00,-213.77
20-11-00,-213.78
21-11-00,-213.78
22-11-00,-213.78
23-11-00,-213.78
27-11-00,-213.8
28-11-00,-213.8
29-11-00,-213.8
30-11-00,-213.8
01-12-00,-213.8
02-12-00,-213.8
03-12-00,-213.8
04-12-00,-213.8
05-12-00,-213.8
06-12-00,-213.8
07-12-00,-213.78
10-12-00,-213.78
11-12-00,-213.78
12-12-00,-213.78
13-12-00,-213.76
14-12-00,-213.75
17-12-00,-213.78
18-12-00,-213.77
19-12-00,-213.75
20-12-00,-213.72
21-12-00,-213.71
24-12-00,-213.7
25-12-00,-213.67
26-12-00,-213.67
27-12-00,-213.67
28-12-00,-213.67
31-12-00,-213.65
01-01-01,-213.65
02-01-01,-213.65
03-01-01,-213.65
04-01-01,-213.65
07-01-01,-213.64
08-01-01,-213.64
09-01-01,-213.63
10-01-01,-213.62
11-01-01,-213.62
14-01-01,-213.62
15-01-01,-213.62
16-01-01,-213.61
17-01-01,-213.61
18-01-01,-213.6
21-01-01,-213.57
22-01-01,-213.57
24-01-01,-213.56
29-01-01,-213.52
30-01-01,-213.52
31-01-01,-213.51
01-02-01,-213.51
03-02-01,-213.47
04-02-01,-213.45
07-02-01,-213.44
08-02-01,-213.44
11-02-01,-213.43
12-02-01,-213.41
13-02-01,-213.4
14-02-01,-213.38
15-02-01,-213.37
18-02-01,-213.34
19-02-01,-213.32
20-02-01,-213.31
21-02-01,-213.28
22-02-01,-213.28
25-02-01,-213.24
26-02-01,-213.23
27-02-01,-213.23
28-02-01,-213.22
01-03-01,-213.22
04-03-01,-213.18
05-03-01,-213.18
06-03-01,-213.18
07-03-01,-213.17
08-03-01,-213.17
11-03-01,-213.14
12-03-01,-213.14
13-03-01,-213.13
14-03-01,-213.13
15-03-01,-213.13
18-03-01,-213.12
19-03-01,-213.12
20-03-01,-213.11
21-03-01,-213.1
22-03-01,-213.09
25-03-01,-213.08
26-03-01,-213.08
27-03-01,-213.07
28-03-01,-213.07
29-03-01,-213.07
01-04-01,-213.06
02-04-01,-213.06
03-04-01,-213.05
04-04-01,-213.05
05-04-01,-213.05
13-04-01,-213.06
15-04-01,-213.06
16-04-01,-213.06
17-04-01,-213.07
18-04-01,-213.07
19-04-01,-213.07
22-04-01,-213.08
23-04-01,-213.09
24-04-01,-213.1
29-04-01,-213.14
30-04-01,-213.13
01-05-01,-213.13
02-05-01,-213.13
03-05-01,-213.13
06-05-01,-213.14
07-05-01,-213.14
08-05-01,-213.15
09-05-01,-213.16
10-05-01,-213.17
13-05-01,-213.19
14-05-01,-213.2
15-05-01,-213.21
16-05-01,-213.22
17-05-01,-213.23
20-05-01,-213.26
21-05-01,-213.27
23-05-01,-213.28
27-05-01,-213.31
29-05-01,-213.33
30-05-01,-213.34
03-06-01,-213.38
04-06-01,-213.39
05-06-01,-213.4
06-06-01,-213.42
07-06-01,-213.43
10-06-01,-213.47
11-06-01,-213.48
12-06-01,-213.48
13-06-01,-213.49
14-06-01,-213.5
17-06-01,-213.53
18-06-01,-213.54
19-06-01,-213.55
20-06-01,-213.56
21-06-01,-213.57
24-06-01,-213.59
25-06-01,-213.6
26-06-01,-213.62
27-06-01,-213.63
28-06-01,-213.64
01-07-01,-213.67
02-07-01,-213.68
03-07-01,-213.69
04-07-01,-213.7
05-07-01,-213.71
08-07-01,-213.74
09-07-01,-213.75
10-07-01,-213.76
11-07-01,-213.77
12-07-01,-213.78
15-07-01,-213.81
16-07-01,-213.81
17-07-01,-213.83
18-07-01,-213.83
19-07-01,-213.84
22-07-01,-213.87
23-07-01,-213.88
24-07-01,-213.89
25-07-01,-213.9
26-07-01,-213.91
29-07-01,-213.94
30-07-01,-213.95
31-07-01,-213.96
01-08-01,-213.97
02-08-01,-213.98
03-08-01,-213.99
05-08-01,-214.02
06-08-01,-214.03
07-08-01,-214.03
08-08-01,-214.03
09-08-01,-214.04
12-08-01,-214.07
13-08-01,-214.08
14-08-01,-214.09
15-08-01,-214.1
16-08-01,-214.11
19-08-01,-214.16
20-08-01,-214.17
21-08-01,-214.18
22-08-01,-214.19
23-08-01,-214.2
26-08-01,-214.24
27-08-01,-214.25
28-08-01,-214.26
29-08-01,-214.27
30-08-01,-214.28
02-09-01,-214.32
04-09-01,-214.35
05-09-01,-214.35
09-09-01,-214.41
10-09-01,-214.42
11-09-01,-214.42
12-09-01,-214.43
13-09-01,-214.45
16-09-01,-214.48
20-09-01,-214.53
23-09-01,-214.55
24-09-01,-214.56
25-09-01,-214.57
30-09-01,-214.61
07-10-01,-214.67
10-10-01,-214.68
11-10-01,-214.69
14-10-01,-214.71
15-10-01,-214.72
16-10-01,-214.72
17-10-01,-214.72
18-10-01,-214.72
21-10-01,-214.74
22-10-01,-214.74
23-10-01,-214.75
24-10-01,-214.75
25-10-01,-214.76
28-10-01,-214.77
29-10-01,-214.77
30-10-01,-214.77
31-10-01,-214.77
04-11-01,-214.79
05-11-01,-214.8
06-11-01,-214.8
07-11-01,-214.81
08-11-01,-214.81
10-11-01,-214.81
11-11-01,-214.81
12-11-01,-214.81
13-11-01,-214.81
14-11-01,-214.82
15-11-01,-214.82
18-11-01,-214.83
19-11-01,-214.83
21-11-01,-214.85
25-11-01,-214.87
26-11-01,-214.87
27-11-01,-214.87
28-11-01,-214.87
29-11-01,-214.87
02-12-01,-214.86
03-12-01,-214.86
04-12-01,-214.85
05-12-01,-214.8
06-12-01,-214.76
09-12-01,-214.75
10-12-01,-214.74
11-12-01,-214.73
12-12-01,-214.73
13-12-01,-214.72
16-12-01,-214.71
17-12-01,-214.71
18-12-01,-214.71
19-12-01,-214.7
20-12-01,-214.7
23-12-01,-214.69
24-12-01,-214.68
25-12-01,-214.68
26-12-01,-214.68
27-12-01,-214.68
30-12-01,-214.68
31-12-01,-214.68
01-01-02,-214.67
02-01-02,-214.67
03-01-02,-214.66
06-01-02,-214.66
07-01-02,-214.66
08-01-02,-214.6
09-01-02,-214.54
10-01-02,-214.5
13-01-02,-214.43
14-01-02,-214.42
15-01-02,-214.41
16-01-02,-214.41
17-01-02,-214.41
20-01-02,-214.39
21-01-02,-214.38
22-01-02,-214.38
23-01-02,-214.35
24-01-02,-214.34
27-01-02,-214.32
28-01-02,-214.3
29-01-02,-214.28
30-01-02,-214.27
31-01-02,-214.26
03-02-02,-214.26
04-02-02,-214.25
05-02-02,-214.24
06-02-02,-214.24
07-02-02,-214.24
10-02-02,-214.22
11-02-02,-214.21
12-02-02,-214.19
13-02-02,-214.13
14-02-02,-214.12
17-02-02,-214.08
18-02-02,-214.08
19-02-02,-214.07
20-02-02,-214.06
21-02-02,-214.05
24-02-02,-214.01
25-02-02,-214.01
26-02-02,-214
27-02-02,-213.99
28-02-02,-213.98
03-03-02,-213.95
04-03-02,-213.93
05-03-02,-213.92
06-03-02,-213.91
07-03-02,-213.9
10-03-02,-213.9
11-03-02,-213.88
12-03-02,-213.88
13-03-02,-213.88
14-03-02,-213.88
17-03-02,-213.86
18-03-02,-213.85
19-03-02,-213.85
20-03-02,-213.84
21-03-02,-213.84
24-03-02,-213.77
25-03-02,-213.76
26-03-02,-213.76
27-03-02,-213.75
04-04-02,-213.5
07-04-02,-213.44
08-04-02,-213.42
09-04-02,-213.41
10-04-02,-213.4
11-04-02,-213.38
12-04-02,-213.37
14-04-02,-213.35
15-04-02,-213.35
16-04-02,-213.34
17-04-02,-213.33
18-04-02,-213.32
19-04-02,-213.31
21-04-02,-213.28
22-04-02,-213.26
23-04-02,-213.25
24-04-02,-213.24
25-04-02,-213.23
26-04-02,-213.23
28-04-02,-213.21
29-04-02,-213.2
30-04-02,-213.19
01-05-02,-213.18
02-05-02,-213.17
05-05-02,-213.16
06-05-02,-213.16
07-05-02,-213.16
08-05-02,-213.16
09-05-02,-213.16
12-05-02,-213.16
13-05-02,-213.17
14-05-02,-213.17
15-05-02,-213.18
19-05-02,-213.18
20-05-02,-213.18
21-05-02,-213.18
22-05-02,-213.18
23-05-02,-213.18
26-05-02,-213.19
27-05-02,-213.19
28-05-02,-213.2
29-05-02,-213.2
30-05-02,-213.21
01-06-02,-213.23
02-06-02,-213.24
03-06-02,-213.24
04-06-02,-213.24
05-06-02,-213.25
06-06-02,-213.26
07-06-02,-213.27
08-06-02,-213.27
09-06-02,-213.27
10-06-02,-213.28
11-06-02,-213.29
12-06-02,-213.29
13-06-02,-213.3
14-06-02,-213.31
15-06-02,-213.32
16-06-02,-213.33
17-06-02,-213.34
18-06-02,-213.35
19-06-02,-213.35
20-06-02,-213.35
21-06-02,-213.36
22-06-02,-213.37
23-06-02,-213.38
24-06-02,-213.39
25-06-02,-213.4
26-06-02,-213.41
27-06-02,-213.41
28-06-02,-213.42
29-06-02,-213.43
30-06-02,-213.44
01-07-02,-213.45
02-07-02,-213.45
03-07-02,-213.46
04-07-02,-213.47
05-07-02,-213.47
07-07-02,-213.5
09-07-02,-213.51
10-07-02,-213.52
11-07-02,-213.53
12-07-02,-213.54
14-07-02,-213.56
15-07-02,-213.57
16-07-02,-213.57
17-07-02,-213.58
18-07-02,-213.58
21-07-02,-213.62
22-07-02,-213.63
23-07-02,-213.64
24-07-02,-213.65
25-07-02,-213.65
29-07-02,-213.7
30-07-02,-213.7
31-07-02,-213.71
01-08-02,-213.71
02-08-02,-213.72
03-08-02,-213.74
04-08-02,-213.75
05-08-02,-213.77
06-08-02,-213.78
07-08-02,-213.79
08-08-02,-213.8
09-08-02,-213.81
10-08-02,-213.83
11-08-02,-213.84
12-08-02,-213.85
13-08-02,-213.86
14-08-02,-213.86
15-08-02,-213.87
16-08-02,-213.88
17-08-02,-213.89
18-08-02,-213.91
19-08-02,-213.92
20-08-02,-213.93
21-08-02,-213.94
22-08-02,-213.95
23-08-02,-213.96
24-08-02,-213.97
25-08-02,-213.98
26-08-02,-213.99
27-08-02,-214
28-08-02,-214
29-08-02,-214
30-08-02,-214.02
31-08-02,-214.03
01-09-02,-214.04
02-09-02,-214.04
03-09-02,-214.05
04-09-02,-214.06
05-09-02,-214.07
06-09-02,-214.08
07-09-02,-214.08
08-09-02,-214.1
09-09-02,-214.11
10-09-02,-214.12
11-09-02,-214.12
12-09-02,-214.13
13-09-02,-214.13
14-09-02,-214.14
15-09-02,-214.15
16-09-02,-214.16
17-09-02,-214.16
18-09-02,-214.17
19-09-02,-214.17
20-09-02,-214.18
21-09-02,-214.19
22-09-02,-214.2
23-09-02,-214.2
24-09-02,-214.21
25-09-02,-214.21
26-09-02,-214.22
27-09-02,-214.22
28-09-02,-214.23
29-09-02,-214.24
30-09-02,-214.24
01-10-02,-214.24
02-10-02,-214.25
03-10-02,-214.26
04-10-02,-214.26
05-10-02,-214.27
06-10-02,-214.28
07-10-02,-214.29
08-10-02,-214.29
09-10-02,-214.3
10-10-02,-214.3
11-10-02,-214.3
12-10-02,-214.3
13-10-02,-214.3
14-10-02,-214.3
15-10-02,-214.3
16-10-02,-214.3
17-10-02,-214.3
18-10-02,-214.3
19-10-02,-214.3
20-10-02,-214.3
21-10-02,-214.3
22-10-02,-214.3
23-10-02,-214.3
24-10-02,-214.3
25-10-02,-214.3
26-10-02,-214.3
27-10-02,-214.31
28-10-02,-214.31
29-10-02,-214.31
30-10-02,-214.32
31-10-02,-214.32
01-11-02,-214.32
02-11-02,-214.33
03-11-02,-214.34
04-11-02,-214.34
05-11-02,-214.34
06-11-02,-214.34
07-11-02,-214.34
08-11-02,-214.35
09-11-02,-214.35
10-11-02,-214.36
11-11-02,-214.36
12-11-02,-214.36
13-11-02,-214.36
14-11-02,-214.36
15-11-02,-214.36
16-11-02,-214.36
17-11-02,-214.36
18-11-02,-214.37
19-11-02,-214.37
20-11-02,-214.38
21-11-02,-214.38
22-11-02,-214.39
23-11-02,-214.4
24-11-02,-214.4
25-11-02,-214.41
26-11-02,-214.41
27-11-02,-214.41
28-11-02,-214.41
29-11-02,-214.41
30-11-02,-214.41
01-12-02,-214.41
02-12-02,-214.41
03-12-02,-214.41
04-12-02,-214.42
05-12-02,-214.42
08-12-02,-214.4
09-12-02,-214.39
10-12-02,-214.38
11-12-02,-214.37
12-12-02,-214.35
15-12-02,-214.38
16-12-02,-214.38
17-12-02,-214.39
18-12-02,-214.36
19-12-02,-214.31
20-12-02,-214.3
22-12-02,-214.2
23-12-02,-214.18
24-12-02,-214.17
25-12-02,-214.14
26-12-02,-214.13
27-12-02,-214.13
28-12-02,-214.13
29-12-02,-214.11
30-12-02,-214.1
31-12-02,-214.08
01-01-03,-214.07
02-01-03,-214.06
05-01-03,-214.01
06-01-03,-214
07-01-03,-213.99
08-01-03,-213.98
09-01-03,-213.97
12-01-03,-213.96
13-01-03,-213.95
14-01-03,-213.94
15-01-03,-213.94
16-01-03,-213.93
19-01-03,-213.89
20-01-03,-213.89
22-01-03,-213.86
23-01-03,-213.86
26-01-03,-213.85
27-01-03,-213.85
29-01-03,-213.8
30-01-03,-213.7
02-02-03,-213.63
03-02-03,-213.61
04-02-03,-213.57
05-02-03,-213.37
06-02-03,-213.31
09-02-03,-213.22
10-02-03,-213.17
11-02-03,-213.14
12-02-03,-213.11
13-02-03,-213.09
16-02-03,-212.93
17-02-03,-212.88
18-02-03,-212.84
19-02-03,-212.81
20-02-03,-212.78
21-02-03,-212.65
23-02-03,-212.33
24-02-03,-212.26
25-02-03,-212.19
26-02-03,-212.03
27-02-03,-211.91
28-02-03,-211.83
03-03-03,-211.72
04-03-03,-211.67
05-03-03,-211.63
06-03-03,-211.58
09-03-03,-211.47
10-03-03,-211.44
11-03-03,-211.42
12-03-03,-211.39
13-03-03,-211.36
16-03-03,-211.29
17-03-03,-211.27
18-03-03,-211.25
19-03-03,-211.22
20-03-03,-211.11
23-03-03,-210.93
24-03-03,-210.88
25-03-03,-210.79
26-03-03,-210.64
27-03-03,-210.49
30-03-03,-210.33
31-03-03,-210.3
01-04-03,-210.26
02-04-03,-210.23
03-04-03,-210.21
06-04-03,-210.14
07-04-03,-210.12
08-04-03,-210.1
09-04-03,-210.08
10-04-03,-210.06
13-04-03,-210.01
14-04-03,-209.99
15-04-03,-209.98
24-04-03,-209.85
27-04-03,-209.8
28-04-03,-209.79
29-04-03,-209.78
04-05-03,-209.74
05-05-03,-209.73
06-05-03,-209.72
08-05-03,-209.72
09-05-03,-209.72
10-05-03,-209.72
11-05-03,-209.72
12-05-03,-209.72
13-05-03,-209.72
14-05-03,-209.72
15-05-03,-209.72
16-05-03,-209.72
17-05-03,-209.72
18-05-03,-209.72
19-05-03,-209.72
20-05-03,-209.72
21-05-03,-209.72
22-05-03,-209.72
23-05-03,-209.72
24-05-03,-209.72
25-05-03,-209.72
26-05-03,-209.72
27-05-03,-209.72
28-05-03,-209.72
29-05-03,-209.72
30-05-03,-209.72
31-05-03,-209.72
01-06-03,-209.72
02-06-03,-209.72
03-06-03,-209.72
04-06-03,-209.73
05-06-03,-209.74
08-06-03,-209.75
09-06-03,-209.75
10-06-03,-209.76
11-06-03,-209.76
12-06-03,-209.76
15-06-03,-209.77
16-06-03,-209.77
17-06-03,-209.77
18-06-03,-209.77
19-06-03,-209.78
20-06-03,-209.78
22-06-03,-209.8
23-06-03,-209.81
24-06-03,-209.82
25-06-03,-209.82
26-06-03,-209.82
29-06-03,-209.85
30-06-03,-209.85
01-07-03,-209.86
02-07-03,-209.87
03-07-03,-209.87
06-07-03,-209.9
07-07-03,-209.9
08-07-03,-209.91
09-07-03,-209.92
10-07-03,-209.93
13-07-03,-209.95
14-07-03,-209.96
15-07-03,-209.96
16-07-03,-209.97
17-07-03,-209.98
20-07-03,-210.01
21-07-03,-210.02
22-07-03,-210.03
23-07-03,-210.03
24-07-03,-210.04
27-07-03,-210.07
28-07-03,-210.08
29-07-03,-210.09
30-07-03,-210.1
31-07-03,-210.1
03-08-03,-210.13
04-08-03,-210.14
05-08-03,-210.15
06-08-03,-210.16
07-08-03,-210.17
10-08-03,-210.19
11-08-03,-210.2
12-08-03,-210.21
17-08-03,-210.26
18-08-03,-210.27
19-08-03,-210.28
24-08-03,-210.33
25-08-03,-210.34
26-08-03,-210.35
27-08-03,-210.36
28-08-03,-210.37
31-08-03,-210.4
01-09-03,-210.41
02-09-03,-210.42
03-09-03,-210.42
04-09-03,-210.44
07-09-03,-210.48
08-09-03,-210.49
09-09-03,-210.5
10-09-03,-210.51
11-09-03,-210.51
14-09-03,-210.55
15-09-03,-210.555
16-09-03,-210.565
17-09-03,-210.57
18-09-03,-210.58
21-09-03,-210.61
22-09-03,-210.62
23-09-03,-210.63
24-09-03,-210.64
25-09-03,-210.65
29-09-03,-210.69
30-09-03,-210.7
01-10-03,-210.7
02-10-03,-210.71
05-10-03,-210.73
07-10-03,-210.75
08-10-03,-210.76
09-10-03,-210.76
14-10-03,-210.8
15-10-03,-210.81
19-10-03,-210.85
20-10-03,-210.85
21-10-03,-210.85
22-10-03,-210.85
23-10-03,-210.86
26-10-03,-210.88
29-10-03,-210.9
30-10-03,-210.9
02-11-03,-210.93
03-11-03,-210.94
04-11-03,-210.95
05-11-03,-210.95
06-11-03,-210.96
09-11-03,-210.97
